status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Immediate,QQQ,711.11,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m/1H,DBR/RBR,demand,709.73,704.57,704.57,709.73,704.57,0.19,fresh,Fresh / untested (0 tests),0,0.87,Weak,0.94,1.46,Average,6.06,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,"90m,1H",90m demand 704.57-707.40 RBR; 1H demand 708.55-709.73 DBR,90m,704.57,709.73,90m/1H,below_price,0.19,,,,,,zone_context_mixed,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.546,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,SHOP,110.47,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,4H/3H/2H/90m/1H,DBR/RBR,demand,109.8,106.7,106.7,109.8,106.7,0.61,fresh,Fresh / untested (0 tests),0,0.56,Weak,0.95,38.4,Average,8.01,"1D/4H/90m supply @ 126.65 (RR 4.29, fresh, tests 0, quality 20.7)",4.29,4.29,20.7,126.65,,1:4.29–1:5.98,"T1: 1D/4H/90m supply @ 126.65 (RR 4.29, fresh, tests 0, quality 20.7) | T2: 1D/4H/3H/2H/90m/1H supply @ 131.88 (RR 5.68, fresh, tests 0, quality 20.0) | T3: 1D supply @ 132.00 (RR 5.71, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests) | T4: 2H supply @ 132.08 (RR 5.73, fresh, tests 0, quality 9.3) | T5: 1H supply @ 133.00 (RR 5.98, multiple_tests, tests 3, quality 0.8, soft obstacle: low_quality)","1D/4H/90m supply @ 126.65 (RR 4.29, fresh, tests 0, quality 20.7)",4.29,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H supply @ 131.88 (RR 5.68, fresh, tests 0, quality 20.0)",5.68,fresh,0.0,hard_target,"1D supply @ 132.00 (RR 5.71, multiple_tests, tests 11, quality -999.0, soft obstacle: 4plus_tests)",5.71,multiple_tests,11.0,soft_obstacle,4,,t1_nearest_unbroken_opposing_zone,A+,10,"4H,3H,2H,90m,1H",4H demand 107.35-108.62 DBR; 3H demand 107.35-108.62 DBR; 3H demand 107.66-107.81 RBR; 2H demand 107.35-108.57 RBR; 2H demand 106.70-107.75 RBR; 2H demand 107.58-109.80 RBR; 90m demand 107.93-108.61 DBR; 90m demand 106.70-107.75 RBR; 1H demand 108.15-108.61 DBR; 1H demand 106.70-107.75 RBR,4H,106.7,109.8,4H/3H/2H/90m/1H,below_price,0.61,126.65,129.39,1D/4H/90m,above_price,14.65,between_nearest_demand_and_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.441,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.29 (Excellent 1:4.0+); range 1:4.29–1:5.71,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,PANW,207.85,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m/1H,DBR/RBR,demand,205.59,204.1,204.1,204.1,205.59,1.8,fresh,Fresh / untested (0 tests),0,0.76,Weak,2.17,4.04,Excellent,7.93,"2H/1H demand @ 195.51 (RR 8.28, one_test, tests 1, quality 8.8)",6.0,8.28,8.79,195.51,,1:8.28–1:22.07,"T1: 2H/1H demand @ 195.51 (RR 8.28, one_test, tests 1, quality 8.8) | T2: 1D/4H/3H/2H/90m/1H demand @ 183.96 (RR 16.03, fresh, tests 0, quality 20.6) | T3: 1D demand @ 182.00 (RR 17.35, multiple_tests, tests 2, quality 6.4) | T4: 2H/90m/1H demand @ 178.84 (RR 19.47, multiple_tests, tests 2, quality 5.2, soft obstacle: low_quality) | T5: 1D demand @ 174.96 (RR 22.07, multiple_tests, tests 3, quality 6.1)","2H/1H demand @ 195.51 (RR 8.28, one_test, tests 1, quality 8.8)",8.28,one_test,1.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 183.96 (RR 16.03, fresh, tests 0, quality 20.6)",16.03,fresh,0.0,hard_target,"1D demand @ 182.00 (RR 17.35, multiple_tests, tests 2, quality 6.4)",17.35,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,3,"2H,90m,1H",2H demand 204.15-205.28 RBR; 90m demand 204.10-205.59 DBR; 1H demand 204.10-205.38 RBR,2H,204.1,205.59,2H/90m/1H,below_price,1.09,216.94,221.17,1D,above_price,4.37,between_nearest_demand_and_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.91,A+,Excellent 1:4.0+,rr-excellent,T1 1:8.28 (Excellent 1:4.0+); range 1:8.28–1:17.35,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,NVDA,215.19,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBR,demand,212.77,211.23,211.23,211.23,212.77,1.84,fresh,Fresh / untested (0 tests),0,1.0,Moderate,0.93,3.02,Average,8.76,"4H/2H/90m/1H demand @ 207.65 (RR 4.90, fresh, tests 0, quality 16.8)",4.9,4.9,16.82,207.65,,1:4.90–1:16.87,"T1: 4H/2H/90m/1H demand @ 207.65 (RR 4.90, fresh, tests 0, quality 16.8) | T2: 3H/90m/1H demand @ 205.26 (RR 6.45, fresh, tests 0, quality 12.7) | T3: 4H/3H/2H/90m/1H demand @ 197.50 (RR 11.49, fresh, tests 0, quality 19.0) | T4: 1H demand @ 193.44 (RR 14.12, fresh, tests 0, quality 8.8) | T5: 4H/3H/2H/90m/1H demand @ 189.21 (RR 16.87, fresh, tests 0, quality 17.2)","4H/2H/90m/1H demand @ 207.65 (RR 4.90, fresh, tests 0, quality 16.8)",4.9,fresh,0.0,hard_target,"3H/90m/1H demand @ 205.26 (RR 6.45, fresh, tests 0, quality 12.7)",6.45,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 197.50 (RR 11.49, fresh, tests 0, quality 19.0)",11.49,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A+,5,"4H,3H,2H,90m,1H",4H demand 211.23-212.77 DBR; 3H demand 211.23-211.95 DBR; 2H demand 211.23-212.77 DBR; 90m demand 211.23-212.36 DBR; 1H demand 211.23-212.03 DBR,4H,211.23,212.77,4H/3H/2H/90m/1H,below_price,1.12,215.31,217.2,4H/90m,above_price,0.06,between_nearest_demand_and_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,9.506,A+,Excellent 1:4.0+,rr-excellent,T1 1:4.90 (Excellent 1:4.0+); range 1:4.90–1:11.49,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,TSLA,428.32,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,90m,DBR,demand,426.99,425.48,425.48,426.99,425.48,0.31,fresh,Fresh / untested (0 tests),0,0.39,Weak,0.82,2.35,Weak,4.96,"1D/2H/90m/1H supply @ 447.43 (RR 6.73, fresh, tests 0, quality 17.4)",6.0,6.73,17.35,447.43,,1:6.73–1:20.10,"T1: 1D/2H/90m/1H supply @ 447.43 (RR 6.73, fresh, tests 0, quality 17.4) | T2: 1D supply @ 485.40 (RR 20.10, fresh, tests 0, quality 14.4)","1D/2H/90m/1H supply @ 447.43 (RR 6.73, fresh, tests 0, quality 17.4)",6.73,fresh,0.0,hard_target,"1D supply @ 485.40 (RR 20.10, fresh, tests 0, quality 14.4)",20.1,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 425.48-426.99 DBR,90m,425.48,426.99,90m,below_price,0.31,421.96,429.1,1D/4H/90m,containing_price,0.0,inside_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.959,A,Excellent 1:4.0+,rr-excellent,T1 1:6.73 (Excellent 1:4.0+); range 1:6.73–1:20.10,True,Final / Actionable,Ready: wait for 5M trigger,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Near-Term,COST,1008.77,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,DBR/RBR,demand,1008.34,1005.11,1005.11,1005.11,1008.34,0.36,fresh,Fresh / untested (0 tests),0,0.2,Weak,1.92,4.16,Excellent,6.12,"1D/4H/3H/2H/90m/1H demand @ 998.66 (RR 3.13, fresh, tests 0, quality 17.3)",3.13,3.13,17.29,998.66,,1:3.13–1:38.59,"T1: 1D/4H/3H/2H/90m/1H demand @ 998.66 (RR 3.13, fresh, tests 0, quality 17.3) | T2: 1D/4H/3H/2H/90m/1H demand @ 976.86 (RR 9.88, fresh, tests 0, quality 17.4) | T3: 1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 18.56, fresh, tests 0, quality 19.0) | T4: 1D/90m/1H demand @ 924.89 (RR 25.97, fresh, tests 0, quality 17.5) | T5: 1H demand @ 884.11 (RR 38.59, fresh, tests 0, quality 13.8)","1D/4H/3H/2H/90m/1H demand @ 998.66 (RR 3.13, fresh, tests 0, quality 17.3)",3.13,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 976.86 (RR 9.88, fresh, tests 0, quality 17.4)",9.88,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 948.83 (RR 18.56, fresh, tests 0, quality 19.0)",18.56,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,1H,1H demand 1005.11-1007.79 DBR; 1H demand 1006.20-1008.34 RBR,1H,1005.11,1008.34,1H,below_price,0.04,1003.65,1020.78,1D/4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.422,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.13 (Strong 1:2.5–1:3.99); range 1:3.13–1:18.56,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,AAPL,293.22,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,2H/90m,DBR,demand,292.8,291.75,291.75,291.75,292.8,0.5,fresh,Fresh / untested (0 tests),0,0.18,Weak,1.13,5.91,Average,5.81,"1D/4H/3H/2H/90m/1H demand @ 289.27 (RR 3.76, fresh, tests 0, quality 18.2)",3.76,3.76,18.22,289.27,,1:3.76–1:32.35,"T1: 1D/4H/3H/2H/90m/1H demand @ 289.27 (RR 3.76, fresh, tests 0, quality 18.2) | T2: 1D/4H/3H/2H/90m/1H demand @ 281.40 (RR 11.26, fresh, tests 0, quality 17.9) | T3: 4H/3H/2H/90m/1H demand @ 271.92 (RR 20.29, fresh, tests 0, quality 16.1) | T4: 1D/4H/3H/2H/90m/1H demand @ 267.64 (RR 24.36, fresh, tests 0, quality 18.9) | T5: 1D/4H/3H/2H/90m/1H demand @ 259.25 (RR 32.35, fresh, tests 0, quality 18.2)","1D/4H/3H/2H/90m/1H demand @ 289.27 (RR 3.76, fresh, tests 0, quality 18.2)",3.76,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 281.40 (RR 11.26, fresh, tests 0, quality 17.9)",11.26,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 271.92 (RR 20.29, fresh, tests 0, quality 16.1)",20.29,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"2H,90m",2H demand 291.75-292.80 DBR; 90m demand 291.75-292.30 DBR,2H,291.75,292.8,2H/90m,below_price,0.14,,,,,,zone_context_mixed,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.452,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.76 (Strong 1:2.5–1:3.99); range 1:3.76–1:20.29,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,META,609.66,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D/2H/90m/1H,DBD/RBD,supply,624.98,612.85,624.98,612.85,624.98,0.52,fresh,Fresh / untested (0 tests),0,-0.49,Weak,0.85,2.67,Weak,8.84,"4H/3H/2H/90m/1H demand @ 608.89 (RR 0.05, fresh, tests 0, quality 16.9)",0.05,0.05,16.93,608.89,,1:0.05–1:4.72,"T1: 4H/3H/2H/90m/1H demand @ 608.89 (RR 0.05, fresh, tests 0, quality 16.9) | T2: 90m demand @ 596.75 (RR 0.84, fresh, tests 0, quality 14.2) | T3: 1D/4H/3H/2H/90m/1H demand @ 575.05 (RR 2.26, fresh, tests 0, quality 19.8) | T4: 2H/90m/1H demand @ 560.06 (RR 3.24, fresh, tests 0, quality 12.6) | T5: 1D/4H/3H/2H/90m/1H demand @ 537.40 (RR 4.72, fresh, tests 0, quality 19.9)","4H/3H/2H/90m/1H demand @ 608.89 (RR 0.05, fresh, tests 0, quality 16.9)",0.05,fresh,0.0,hard_target,"90m demand @ 596.75 (RR 0.84, fresh, tests 0, quality 14.2)",0.84,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 575.05 (RR 2.26, fresh, tests 0, quality 19.8)",2.26,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,9,"1D,2H,90m,1H",1D supply 614.72-624.98 RBD; 2H supply 612.85-616.77 DBD; 2H supply 616.68-617.99 DBD; 2H supply 619.86-624.95 RBD; 90m supply 612.85-616.77 DBD; 90m supply 620.83-624.95 RBD; 90m supply 616.91-617.99 DBD; 1H supply 615.80-617.99 RBD; 1H supply 620.83-624.95 RBD,1D,600.55,608.89,4H/3H/2H/90m/1H,below_price,0.13,612.85,624.98,1D/2H/90m/1H,above_price,0.52,between_nearest_demand_and_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,7.688,A,Poor <1:1.5,rr-poor,T1 1:0.05 (Poor <1:1.5); range 1:0.05–1:2.26,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Near-Term,MSFT,415.16,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,4H/2H,DBD/RBD,supply,417.4,415.83,417.4,417.4,415.83,0.54,fresh,Fresh / untested (0 tests),0,-0.14,Weak,0.82,4.24,Weak,6.46,"1D/4H/3H/2H/90m/1H supply @ 420.11 (RR 3.15, fresh, tests 0, quality 18.1)",3.15,3.15,18.12,420.11,,1:3.15–1:58.81,"T1: 1D/4H/3H/2H/90m/1H supply @ 420.11 (RR 3.15, fresh, tests 0, quality 18.1) | T2: 4H/3H/2H/90m/1H supply @ 430.78 (RR 9.95, fresh, tests 0, quality 18.8) | T3: 1D/4H/3H/2H/90m supply @ 478.86 (RR 40.57, fresh, tests 0, quality 22.5) | T4: 1D supply @ 485.93 (RR 45.08, one_test, tests 1, quality 11.3) | T5: 1D supply @ 507.49 (RR 58.81, fresh, tests 0, quality 15.8)","1D/4H/3H/2H/90m/1H supply @ 420.11 (RR 3.15, fresh, tests 0, quality 18.1)",3.15,fresh,0.0,hard_target,"4H/3H/2H/90m/1H supply @ 430.78 (RR 9.95, fresh, tests 0, quality 18.8)",9.95,fresh,0.0,hard_target,"1D/4H/3H/2H/90m supply @ 478.86 (RR 40.57, fresh, tests 0, quality 22.5)",40.57,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,2,"4H,2H",4H supply 415.83-417.40 DBD; 2H supply 415.86-417.40 RBD,4H,406.1,415.99,4H/3H/2H/90m/1H,containing_price,0.0,415.83,417.4,4H/2H,above_price,0.16,inside_demand,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,8.501,A,Strong 1:2.5–1:3.99,rr-strong,T1 1:3.15 (Strong 1:2.5–1:3.99); range 1:3.15–1:40.57,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Near-Term,COIN,201.33,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,4H/3H/2H/90m/1H,DBD/RBD,supply,206.55,202.59,206.55,202.59,206.55,0.63,fresh,Fresh / untested (0 tests),0,-0.89,Weak,1.26,10.18,Strong,9.41,"1H demand @ 197.21 (RR 0.79, fresh, tests 0, quality 9.8)",0.79,0.79,9.75,197.21,,1:0.79–1:3.24,"T1: 1H demand @ 197.21 (RR 0.79, fresh, tests 0, quality 9.8) | T2: 1D/4H/2H/90m/1H demand @ 196.03 (RR 1.02, fresh, tests 0, quality 17.6) | T3: 1D demand @ 191.88 (RR 1.81, multiple_tests, tests 2, quality 7.6) | T4: 4H/3H/2H/90m/1H demand @ 188.30 (RR 2.50, multiple_tests, tests 2, quality 8.4) | T5: 1D/4H demand @ 184.41 (RR 3.24, one_test, tests 1, quality 10.9)","1H demand @ 197.21 (RR 0.79, fresh, tests 0, quality 9.8)",0.79,fresh,0.0,hard_target,"1D/4H/2H/90m/1H demand @ 196.03 (RR 1.02, fresh, tests 0, quality 17.6)",1.02,fresh,0.0,hard_target,"1D demand @ 191.88 (RR 1.81, multiple_tests, tests 2, quality 7.6)",1.81,multiple_tests,2.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,5,"4H,3H,2H,90m,1H",4H supply 202.88-204.23 DBD; 3H supply 202.88-206.55 DBD; 2H supply 202.88-204.23 DBD; 90m supply 202.88-204.23 DBD; 1H supply 202.59-204.23 RBD,4H,194.7,197.21,1H,below_price,2.05,199.1,204.49,4H,containing_price,0.0,inside_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,rejected_low_rr_to_nearest_opposing_zone,8.213,A,Poor <1:1.5,rr-poor,T1 1:0.79 (Poor <1:1.5); range 1:0.79–1:1.81,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Near-Term,AVGO,429.9,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1H,DBR,demand,428.57,427.13,427.13,427.13,428.57,0.64,fresh,Fresh / untested (0 tests),0,0.37,Weak,1.1,2.49,Average,4.97,"4H/3H/1H demand @ 423.69 (RR 4.31, fresh, tests 0, quality 14.6)",4.31,4.31,14.6,423.69,,1:4.31–1:34.10,"T1: 4H/3H/1H demand @ 423.69 (RR 4.31, fresh, tests 0, quality 14.6) | T2: 4H/3H/2H/90m/1H demand @ 416.47 (RR 9.33, fresh, tests 0, quality 15.7) | T3: 1D/4H/3H/2H/90m/1H demand @ 405.45 (RR 16.98, fresh, tests 0, quality 17.6) | T4: 2H/1H demand @ 393.06 (RR 25.58, fresh, tests 0, quality 9.4) | T5: 1D/4H/3H/2H/1H demand @ 380.80 (RR 34.10, fresh, tests 0, quality 20.0)","4H/3H/1H demand @ 423.69 (RR 4.31, fresh, tests 0, quality 14.6)",4.31,fresh,0.0,hard_target,"4H/3H/2H/90m/1H demand @ 416.47 (RR 9.33, fresh, tests 0, quality 15.7)",9.33,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 405.45 (RR 16.98, fresh, tests 0, quality 17.6)",16.98,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H demand 427.13-428.57 DBR,1H,427.13,428.57,1H,below_price,0.31,427.5,435.0,4H/3H/2H/90m/1H,containing_price,0.0,inside_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.928,A,Excellent 1:4.0+,rr-excellent,T1 1:4.31 (Excellent 1:4.0+); range 1:4.31–1:16.98,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,TSLA,428.32,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,90m,DBR,demand,426.99,425.48,425.48,425.48,426.99,0.66,fresh,Fresh / untested (0 tests),0,0.39,Weak,0.82,2.35,Weak,4.96,"1D/2H/90m/1H demand @ 411.79 (RR 10.95, fresh, tests 0, quality 17.1)",6.0,10.95,17.07,411.79,,1:10.95–1:32.97,"T1: 1D/2H/90m/1H demand @ 411.79 (RR 10.95, fresh, tests 0, quality 17.1) | T2: 3H/90m demand @ 399.17 (RR 19.30, fresh, tests 0, quality 13.2) | T3: 1D/4H/3H/2H/90m/1H demand @ 395.19 (RR 21.94, fresh, tests 0, quality 17.0) | T4: 4H/3H/2H/90m demand @ 382.34 (RR 30.45, fresh, tests 0, quality 14.5) | T5: 1D/90m/1H demand @ 378.53 (RR 32.97, fresh, tests 0, quality 16.2)","1D/2H/90m/1H demand @ 411.79 (RR 10.95, fresh, tests 0, quality 17.1)",10.95,fresh,0.0,hard_target,"3H/90m demand @ 399.17 (RR 19.30, fresh, tests 0, quality 13.2)",19.3,fresh,0.0,hard_target,"1D/4H/3H/2H/90m/1H demand @ 395.19 (RR 21.94, fresh, tests 0, quality 17.0)",21.94,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,90m,90m demand 425.48-426.99 DBR,90m,425.48,426.99,90m,below_price,0.31,421.96,429.1,1D/4H/90m,containing_price,0.0,inside_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.924,A,Excellent 1:4.0+,rr-excellent,T1 1:10.95 (Excellent 1:4.0+); range 1:10.95–1:21.94,True,Final / Actionable,Ready: wait for 5M trigger,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Near-Term,NOW,91.17,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1H,RBD,supply,91.85,91.58,91.85,91.85,91.58,0.75,fresh,Fresh / untested (0 tests),0,-0.35,Weak,0.64,13.57,Weak,4.49,"4H/3H/2H/90m/1H supply @ 93.03 (RR 6.89, fresh, tests 0, quality 17.4)",6.0,6.89,17.41,93.03,,1:6.89–1:42.30,"T1: 4H/3H/2H/90m/1H supply @ 93.03 (RR 6.89, fresh, tests 0, quality 17.4) | T2: 1D supply @ 100.55 (RR 34.74, multiple_tests, tests 3, quality 6.5) | T3: 1D supply @ 101.50 (RR 38.26, fresh, tests 0, quality 20.6) | T4: 1D supply @ 102.42 (RR 41.67, multiple_tests, tests 9, quality -999.0, soft obstacle: 4plus_tests) | T5: 4H/3H/2H/90m/1H supply @ 102.59 (RR 42.30, fresh, tests 0, quality 20.5)","4H/3H/2H/90m/1H supply @ 93.03 (RR 6.89, fresh, tests 0, quality 17.4)",6.89,fresh,0.0,hard_target,"1D supply @ 100.55 (RR 34.74, multiple_tests, tests 3, quality 6.5)",34.74,multiple_tests,3.0,hard_target,"1D supply @ 101.50 (RR 38.26, fresh, tests 0, quality 20.6)",38.26,fresh,0.0,hard_target,4,,t1_nearest_unbroken_opposing_zone,A,1,1H,1H supply 91.58-91.85 RBD,1H,87.87,91.16,1D,below_price,0.01,91.58,91.85,1H,above_price,0.45,between_nearest_demand_and_supply,2026-05-08T16:00:00-04:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,eligible_pre_grade,7.798,A,Excellent 1:4.0+,rr-excellent,T1 1:6.89 (Excellent 1:4.0+); range 1:6.89–1:38.26,True,Final / Actionable,Ready: wait for 5M trigger,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
